Histórico;Solicitante;Órgão;Despacho;Horas Voadas;Aeronave;Número DB;Base;Data;Órgãos;Origem;Destino;Nome;Cargo/Função;Órgão
Traslado do Exmo. Governador de Minas Gerais e comitiva para a cidade de Mariana/MG;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:05:00;PR-DTG - N15;0071-2025;DTA;16/07/2025;Secretaria-Geral;BELO HORIZONTE;MARIANA;Andre Valadares da Cruz;Videomaker;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Sr. Governador de Minas Gerais e comitiva para a cidade de Montes Claros/MG.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:54:00;PP-LCE - PEGASUS 100;0148-2025;DTA;02/10/2025;Secretaria-Geral;BELO HORIZONTE;MONTES CLAROS;Andre Valadares da Cruz;Videomaker;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e comitiva para as cidades de São Paulo (Congonhas), São José dos Campos/SP, e Pará de Minas/MG.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:00:00;PP-LCE - PÉGASUS 24;0121-2025;DTA;10/09/2025;Secretaria-Geral;SÃO JOSE DOS CAMPOS;PARA DE MINAS;Andre Valadares da Cruz;Videomaker;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e Comitiva para Barbacena,  São João Del Rei,  Passos e Araxá.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;02:30:00;PR-XAA - PEGASUS 23;0051-2025;EsAF;24/04/2025;Secretaria-Geral;SAO JOAO DEL REI;PASSOS;Andre Valadares da Cruz;Videomaker;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Araxá/MG, Poços de Caldas/MG e Brasília/DF.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:42:00;PP-LCE - PÉGASUS 24;0142-2025;DTA;29/09/2025;Secretaria-Geral;ARAXA;POÇOS DE CALDAS;Andre Valadares da Cruz;Videomaker;Secretaria de Estado de Comunicação Social
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para a cidade de São Paulo/SP (AD Congonhas);Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:36:00;PP-LCE - PÉGASUS 24;0114-2025;DTA;03/09/2025;Secretaria-Geral;BELO HORIZONTE;SAO PAULO;Andre Valadares da Cruz;Videomaker;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e comitiva até a cidade de São Paulo/SP.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:30:00;PP-LCE - PÉGASUS 24;0132-2025;DTA;18/09/2025;Secretaria-Geral;BELO HORIZONTE;SÃO PAULO;Andre Valadares da Cruz;Videomaker;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e comitiva até a cidade de São Paulo/SP.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:48:00;PP-LCE - PÉGASUS 24;0134-2025;DTA;22/09/2025;Secretaria-Geral;BELO HORIZONTE;SÃO PAULO;Andre Valadares da Cruz;Videomaker;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e comitiva até a cidade de São Paulo/SP.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:36:00;PP-LCE - PÉGASUS 24;0146-2025;DTA;30/09/2025;Secretaria-Geral;BELO HORIZONTE;SÃO PAULO;Andre Valadares da Cruz;Videomaker;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e comitiva para as cidades de São Paulo (Congonhas), São José dos Campos/SP, e Pará de Minas/MG.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:30:00;PP-LCE - PÉGASUS 24;0119-2025;DTA;09/09/2025;Secretaria-Geral;BELO HORIZONTE;SÃO PAULO;Andre Valadares da Cruz;Videomaker;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para a cidade de Uberlândia/MG;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:06:00;PP-LCE - PEGASUS 100;0152-2025;DTA;06/10/2025;Secretaria-Geral;BELO HORIZONTE;UBERLANDIA;Andre Valadares da Cruz;Videomaker;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e Comitiva até as cidades de Goiânia/GO e Araçuaí/MG;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:06:00;PP-LCE - PÉGASUS 24;0118-2025;DTA;05/09/2025;Secretaria-Geral;ARAÇUAÍ;BELO HORIZONTE;Barbara Barros Botega;Secretária Adjunta;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e comitiva até as cidades de Uberaba,  Araxá x Ribeirão Preto e São Paulo(Congonhas).;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;05:54:00;PP-LCE - PÉGASUS 24;0078-2025;DTA;29/04/2025;Secretaria-Geral;RIBEIRAO PRETO;BELO HORIZONTE;Barbara Barros Botega;Secretária Adjunta;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e comitiva até as cidades de Uberaba,  Araxá x Ribeirão Preto e São Paulo(Congonhas).;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;05:54:00;PP-LCE - PÉGASUS 24;0077-2025;DTA;29/04/2025;Secretaria-Geral;SAO PAULO;RIBEIRAO PRETO;Barbara Barros Botega;Secretária Adjunta;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas Gerais e comitiva para as cidades de São Paulo/SP, Campinas/SP e Araxá/MG.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:54:00;PP-LCE - PEGASUS 100;0161-2025;DTA;31/10/2025;Secretaria-Geral;CAMPINAS;ARAXA;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Sr. Governador e comitiva para a cidade de Ouro Branco/MG.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:47:00;PP-EJK - PEGASUS 08;0128-2025;1ª BRAvE;11/03/2025;Secretaria-Geral;BETIM;BELO HORIZONTE;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo Sr Governador do Estado de Minas Gerais e comitiva para Brasília/DF.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;03:00:00;PP-LCE - PÉGASUS 24;0018-2025;DTA;28/01/2025;Secretaria-Geral;BRASILIA;BELO HORIZONTE;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Araxá/MG, Poços de Caldas/MG e Brasília/DF.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:30:00;PP-LCE - PÉGASUS 24;0145-2025;DTA;29/09/2025;Secretaria-Geral;BRASILIA;BELO HORIZONTE;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para a cidade de Belo Horizonte/MG (retorno de Carbonita/MG);Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:28:00;PR-DTG - N39;0039-2025;DTA;10/04/2025;Secretaria-Geral;CARBONITA;BELO HORIZONTE;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Curitiba/PR para Belo Horizonte.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;02:12:00;PP-LCE - PÉGASUS 81;0128-2025;DTA;13/08/2025;Secretaria-Geral;CURITIBA;BELO HORIZONTE;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Juiz de Fora/MG para Belo Horizonte.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:48:00;PP-LCE - PÉGASUS 53;0140-2025;DTA;08/09/2025;Secretaria-Geral;JUIZ DE FORA;BELO HORIZONTE;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e Comitiva até a cidade de Porto Alegre/RS;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;02:36:00;PP-LCE - PEGASUS 100;0151-2025;DTA;04/10/2025;Secretaria-Geral;PORTO ALEGRE;BELO HORIZONTE;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e comitiva até a cidade do Rio de Janeiro/RJ;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:06:00;PP-LCE - PÉGASUS 24;0045-2025;DTA;24/02/2025 00:00;Secretaria-Geral;RIO DE JANEIRO;BELO HORIZONTE;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Rio de Janeiro/RJ para Belo Horizonte.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:24:00;PP-LCE - PÉGASUS 62;0124-2025;DTA;06/08/2025;Secretaria-Geral;RIO DE JANEIRO;BELO HORIZONTE;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e Comitiva até as cidades de Passos/MG, Ribeirão Preto/SP e São Paulo/SP.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:12:00;PP-LCE - PÉGASUS 24;0043-2025;DTA;22/02/2025 00:00;Secretaria-Geral;SAO PAULO;BELO HORIZONTE;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Sr. Governador de Minas Gerais e comitiva para a cidade de São Paulo/SP.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;02:48:00;PP-LCE - PÉGASUS 24;0056-2025;DTA;24/03/2025;Secretaria-Geral;SAO PAULO;BELO HORIZONTE;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Montes Claros/MG e São Paulo/SP;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;03:24:00;PT-MGS - PT-MGS;0018-2025;DTA;03/06/2025;Secretaria-Geral;SAO PAULO;BELO HORIZONTE;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas Gerais e Comitiva para as cidades de Brasília/DF e São Paulo/SP.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:06:00;PP-LCE - PÉGASUS 24;0131-2025;DTA;16/09/2025;Secretaria-Geral;SÃO PAULO;BELO HORIZONTE;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para a cidade de Uberlândia/MG;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:06:00;PP-LCE - PEGASUS 100;0153-2025;DTA;06/10/2025;Secretaria-Geral;UBERLANDIA;BELO HORIZONTE;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo Sr Governador do Estado de Minas Gerais e comitiva para Brasília/DF.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;03:00:00;PP-LCE - PÉGASUS 24;0017-2025;DTA;28/01/2025;Secretaria-Geral;BELO HORIZONTE;BRASILIA;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e comitiva para reuniao em Brasilia/DF.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:30:00;PP-LCE - PÉGASUS 28;0135-2025;DTA;01/09/2025;Secretaria-Geral;BELO HORIZONTE;BRASILIA;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas Gerais e Comitiva para as cidades de Brasília/DF e São Paulo/SP.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:36:00;PP-LCE - PÉGASUS 24;0127-2025;DTA;15/09/2025;Secretaria-Geral;BELO HORIZONTE;BRASILIA;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Araxá/MG, Poços de Caldas/MG e Brasília/DF.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:39:00;PP-LCE - PÉGASUS 24;0144-2025;DTA;29/09/2025;Secretaria-Geral;BELO HORIZONTE;BRASILIA;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Brasília/DF e Diamantina/MG.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;03:00:00;PP-LCE - PÉGASUS 24;0070-2025;DTA;08/04/2025;Secretaria-Geral;BELO HORIZONTE;BRASILIA;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas Gerais e comitiva para as cidades de São Paulo/SP, Campinas/SP e Araxá/MG.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:18:00;PP-LCE - PEGASUS 100;0158-2025;DTA;30/10/2025;Secretaria-Geral;RIO DE JANEIRO;CAMPINAS;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador para reuniao em Curitiba/PR.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;02:12:00;PP-LCE - PÉGASUS 75;0127-2025;DTA;12/08/2025;Secretaria-Geral;BELO HORIZONTE;CURITIBA;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Brasília/DF e Diamantina/MG.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;03:00:00;PP-LCE - PÉGASUS 24;0071-2025;DTA;09/04/2025;Secretaria-Geral;BRASILIA;DIAMANTINA;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Sr. Governador e comitiva para a cidade de Ouro Branco/MG.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:47:00;PP-EJK - PEGASUS 08;0129-2025;1ª BRAvE;11/03/2025;Secretaria-Geral;BELO HORIZONTE;OURO BRANCO;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e Comitiva até a cidade de Porto Alegre/RS;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;02:36:00;PP-LCE - PEGASUS 100;0150-2025;DTA;03/10/2025;Secretaria-Geral;BELO HORIZONTE;PORTO ALEGRE;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e Comitiva até as cidades de Passos/MG, Ribeirão Preto/SP e São Paulo/SP.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:06:00;PP-LCE - PÉGASUS 24;0041-2025;DTA;22/02/2025 00:00;Secretaria-Geral;BELO HORIZONTE;RIBEIRAO PRETO;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e comitiva até a cidade do Rio de Janeiro/RJ;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:06:00;PP-LCE - PÉGASUS 24;0044-2025;DTA;24/02/2025 00:00;Secretaria-Geral;BELO HORIZONTE;RIO DE JANEIRO;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador para reuniao em Rio de Janeiro/RJ.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:24:00;PP-LCE - PÉGASUS 57;0123-2025;DTA;05/08/2025;Secretaria-Geral;BELO HORIZONTE;RIO DE JANEIRO;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas Gerais e comitiva para as cidades de São Paulo/SP, Campinas/SP e Araxá/MG.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:00:00;PP-LCE - PEGASUS 100;0157-2025;DTA;30/10/2025;Secretaria-Geral;SAO PAULO;RIO DE JANEIRO;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo sr. Governador do Estado de Minas Gerais e comitiva para as cidades de São Paulo/SP (Congonhas),  Ipatinga/MG e Governador Valadares/MG.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;03:42:00;PP-LCE - PÉGASUS 24;0051-2025;DTA;17/03/2025;Secretaria-Geral;BELO HORIZONTE;SAO PAULO;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e comitiva até a cidade de São Paulo/SP(Congonhas);Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:18:00;PT-MGS - PT-MGS;0025-2025;DTA;12/06/2025;Secretaria-Geral;BELO HORIZONTE;SAO PAULO;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas Gerais e comitiva para as cidades de São Paulo/SP, Campinas/SP e Araxá/MG.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:30:00;PP-LCE - PEGASUS 100;0156-2025;DTA;29/10/2025;Secretaria-Geral;BELO HORIZONTE;SAO PAULO;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Sr. Governador de Minas Gerais e comitiva para a cidade de São Paulo/SP.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;02:48:00;PP-LCE - PÉGASUS 24;0055-2025;DTA;24/03/2025;Secretaria-Geral;BELO HORIZONTE;SAO PAULO;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e Comitiva até as cidades de Passos/MG, Ribeirão Preto/SP e São Paulo/SP.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:00:00;PP-LCE - PÉGASUS 24;0042-2025;DTA;22/02/2025 00:00;Secretaria-Geral;RIBEIRAO PRETO;SAO PAULO;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e comitiva até a cidade de São Paulo/SP.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:48:00;PP-LCE - PÉGASUS 24;0134-2025;DTA;22/09/2025;Secretaria-Geral;BELO HORIZONTE;SÃO PAULO;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para a cidade de Uberlândia/MG;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:06:00;PP-LCE - PEGASUS 100;0152-2025;DTA;06/10/2025;Secretaria-Geral;BELO HORIZONTE;UBERLANDIA;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e Comitiva até as cidades do Rio de Janeiro /RJ, Patos de Minas, Uberlândia e Nova Ponte.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:12:00;PP-LCE - PÉGASUS 24;0027-2025;DTA;08/02/2025 00:00;Secretaria-Geral;NOVA PONTE;BELO HORIZONTE;Bernardo Henrique Miranda;Diretoria Central de Relação com a Imprensa;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e Comitiva até as cidades do Rio de Janeiro /RJ, Patos de Minas, Uberlândia e Nova Ponte.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:30:00;PP-LCE - PÉGASUS 24;0024-2025;DTA;07/02/2025 00:00;Secretaria-Geral;RIO DE JANEIRO;PATOS DE MINAS;Bernardo Henrique Miranda;Diretoria Central de Relação com a Imprensa;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e Comitiva até as cidades do Rio de Janeiro /RJ, Patos de Minas, Uberlândia e Nova Ponte.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:06:00;PP-LCE - PÉGASUS 24;0023-2025;DTA;07/02/2025 00:00;Secretaria-Geral;BELO HORIZONTE;RIO DE JANEIRO;Bernardo Henrique Miranda;Diretoria Central de Relação com a Imprensa;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e Comitiva até as cidades do Rio de Janeiro /RJ, Patos de Minas, Uberlândia e Nova Ponte.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:42:00;PP-LCE - PÉGASUS 24;0025-2025;DTA;08/02/2025 00:00;Secretaria-Geral;PATOS DE MINAS;UBERLANDIA;Bernardo Henrique Miranda;Diretoria Central de Relação com a Imprensa;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas Gerais e comitiva para as cidades de São Paulo/SP, Campinas/SP e Araxá/MG.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:54:00;PP-LCE - PEGASUS 100;0161-2025;DTA;31/10/2025;Secretaria-Geral;CAMPINAS;ARAXA;Eric da Cruz Gonçalves;Assessor Especial;Secretaria de Estado de Comunicação Social
